index,genre,budget,gross,runtime,rating,score
529,Action,20000000.0,28078073.0,108.0,PG,5.1
530,Comedy,90000.0,2436000.0,89.0,R,7.5
531,Action,9000000.0,14255801.0,91.0,PG,5.7
532,Adventure,16000000.0,27201487.0,164.0,PG,7.3
533,Drama,7200000.0,70263155.0,111.0,R,6.5
534,Comedy,7500000.0,5142858.0,109.0,R,6.0
535,Crime,,876775.0,98.0,R,7.1
536,Adventure,25000000.0,5778353.0,117.0,PG,4.9
537,Action,2550000.0,22812411.0,101.0,R,5.5
538,Adventure,30000000.0,45858563.0,143.0,PG,6.4
539,Adventure,,25534703.0,94.0,G,6.9
540,Comedy,,11020375.0,96.0,R,6.1
541,Drama,12000000.0,11129057.0,106.0,PG-13,6.5
542,Action,,1337274.0,87.0,R,5.3
543,Comedy,,38682707.0,90.0,PG,5.8
544,Drama,12000000.0,1455045.0,120.0,R,7.3
545,Drama,2000000.0,4389334.0,95.0,R,6.7
546,Comedy,5500000.0,,81.0,PG-13,4.2
547,Comedy,,2193612.0,95.0,PG,6.5
548,Action,,,101.0,PG,6.6
549,Comedy,6500000.0,6045647.0,108.0,PG,6.7
550,Horror,1065000.0,2491460.0,79.0,R,5.9
551,Action,8000000.0,6836201.0,121.0,R,6.7
552,Comedy,,36403064.0,93.0,PG,6.7
553,Drama,,4743119.0,97.0,R,5.4
554,Comedy,,10530000.0,94.0,R,4.1
555,Comedy,,8289916.0,90.0,R,6.3
556,Crime,,48143579.0,114.0,R,6.3
557,Comedy,28000000.0,21435321.0,111.0,PG,3.9
558,Comedy,,23859382.0,100.0,PG-13,6.2
559,Comedy,,11708269.0,96.0,R,5.6
560,Drama,15000000.0,6650206.0,100.0,PG,5.9
561,Drama,9500000.0,16595791.0,105.0,PG,6.5
562,Comedy,,4463841.0,93.0,R,3.7
563,Comedy,,15101131.0,94.0,PG,5.1
564,Drama,13000000.0,6551987.0,128.0,PG-13,6.6
565,Action,,11302884.0,113.0,PG,5.8
566,Comedy,13000000.0,25068724.0,115.0,R,6.5
567,Action,,7610785.0,92.0,R,5.4
568,Adventure,,2886225.0,81.0,R,4.3
569,Action,4600000.0,13102025.0,90.0,R,6.0
570,Drama,8000000.0,6250994.0,103.0,R,6.2
571,Adventure,,,90.0,R,5.7
572,Comedy,9000000.0,27774237.0,107.0,R,6.1
573,Drama,,,153.0,PG,8.3
574,Drama,18000000.0,11489982.0,124.0,PG-13,6.3
575,Horror,,150463.0,95.0,R,6.0
576,Crime,6000000.0,21821347.0,101.0,PG,7.2
577,Comedy,,1057368.0,106.0,PG,6.7
578,Comedy,,5410972.0,87.0,PG,3.7
579,Action,,17513452.0,100.0,R,5.9
580,Comedy,6000000.0,12414210.0,113.0,PG,5.8
581,Action,25000000.0,38348988.0,93.0,PG,5.5
582,Drama,,2556800.0,112.0,R,7.0
583,Drama,,7343032.0,100.0,PG,6.1
584,Action,10000000.0,3854833.0,93.0,R,6.4
585,Drama,,7828841.0,130.0,R,6.1
586,Comedy,3000000.0,727639.0,84.0,R,6.4
587,Comedy,,2732684.0,85.0,R,4.8
588,Comedy,,8793152.0,97.0,PG-13,5.3
589,Crime,9000000.0,10435015.0,100.0,Not Rated,5.8
590,Comedy,350000.0,3677209.0,108.0,R,6.8
591,Comedy,,4994094.0,102.0,R,5.5
592,Comedy,8000000.0,10600497.0,84.0,PG,7.4
593,Comedy,18000000.0,19265302.0,94.0,R,3.8
594,Comedy,15100000.0,26080861.0,118.0,PG-13,6.0
595,Comedy,12000000.0,26186631.0,96.0,PG,5.5
596,Action,,3739406.0,89.0,R,4.5
597,Comedy,,5021751.0,105.0,PG,6.6
598,Comedy,,5718573.0,90.0,R,6.3
599,Comedy,700000.0,2490233.0,106.0,R,6.8
600,Comedy,,4561346.0,105.0,R,5.7
601,Comedy,,15726.0,101.0,R,7.4
602,Comedy,12000000.0,19928200.0,96.0,PG,6.0
603,Horror,10000000.0,2773433.0,91.0,R,5.9
604,Drama,11000000.0,4385312.0,110.0,PG-13,6.1
605,Comedy,,1493782.0,103.0,PG-13,6.4
606,Drama,,9640000.0,105.0,PG,6.7
607,Comedy,,3772785.0,82.0,PG,4.7
608,Drama,,2075282.0,116.0,R,5.8
609,Drama,9000000.0,1393501.0,108.0,PG,5.2
610,Drama,,865915.0,94.0,R,6.3
611,Comedy,7000000.0,1467396.0,96.0,R,5.4
612,Drama,,1009700.0,122.0,Not Rated,6.3
613,Drama,,1689501.0,93.0,PG-13,3.7
614,Adventure,,1142944.0,93.0,PG,6.3
615,Comedy,,7889694.0,94.0,PG,5.9
616,Drama,,4239154.0,95.0,R,5.7
617,Adventure,12000000.0,129268.0,91.0,PG,5.2
618,Comedy,,,187.0,R,7.9
619,Drama,,1525532.0,91.0,PG,6.0
620,Drama,6300000.0,1059966.0,109.0,R,5.8
621,Drama,,1820049.0,110.0,PG,5.7
622,Comedy,,2527088.0,92.0,R,6.5
623,Comedy,,526805.0,92.0,PG,4.5
624,Comedy,,21538850.0,97.0,PG,5.4
625,Drama,,162364.0,107.0,R,6.3
626,Drama,,1839623.0,90.0,R,5.2
627,Drama,,148750.0,98.0,R,5.9
628,Biography,,200498.0,106.0,PG,6.5
629,Drama,,2411143.0,90.0,G,7.6
630,Drama,,1945658.0,99.0,PG,6.6
631,Drama,,343890.0,103.0,R,5.8
632,Comedy,,,93.0,R,5.3
633,Biography,221000.0,2687148.0,110.0,PG,6.1
634,Comedy,,21058033.0,88.0,R,3.8
635,Comedy,,837914.0,108.0,R,5.7
636,Drama,,,95.0,Not Rated,6.9
637,Comedy,,,90.0,PG-13,5.7
638,Drama,,2729.0,89.0,,7.3
639,Comedy,1000000.0,95000.0,96.0,R,5.1
640,Animation,,,98.0,Not Rated,5.1
641,Comedy,,,85.0,PG-13,5.1
642,Comedy,,127426.0,90.0,R,6.2
643,Comedy,7500000.0,38934048.0,94.0,PG-13,6.6
644,Adventure,19000000.0,63980721.0,114.0,PG,7.8
645,Adventure,19000000.0,381906762.0,116.0,PG,8.5
646,Action,6000000.0,17307019.0,116.0,R,7.3
647,Comedy,15000000.0,14643997.0,94.0,PG,7.3
648,Comedy,1000000.0,51525171.0,97.0,R,7.8
649,Comedy,17500000.0,85313124.0,117.0,PG-13,6.7
650,Action,44000000.0,300400432.0,96.0,R,6.5
651,Biography,8000000.0,48230162.0,120.0,PG-13,7.2
652,Adventure,24500000.0,15502112.0,94.0,PG,6.4
653,Comedy,4000000.0,14237880.0,91.0,R,7.3
654,Drama,10000000.0,37803872.0,110.0,R,6.4
655,Drama,15000000.0,9949953.0,132.0,R,7.9
656,Drama,6900000.0,41410568.0,115.0,R,7.3
657,Comedy,,33086611.0,91.0,PG,6.1
658,Comedy,8000000.0,12952019.0,108.0,PG,7.0
659,Action,10000000.0,57491000.0,90.0,R,6.7
660,Crime,12000000.0,68706993.0,112.0,R,7.4
661,Drama,15000000.0,98467863.0,154.0,PG-13,7.8
662,Action,26000000.0,32192570.0,133.0,PG-13,7.2
663,Drama,30000000.0,300473716.0,91.0,PG,6.9
664,Comedy,,10297601.0,97.0,PG,7.1
665,Action,11500000.0,4164283.0,162.0,R,8.2
666,Adventure,20000000.0,18432000.0,121.0,PG-13,7.0
667,Drama,3000000.0,21041453.0,117.0,Not Rated,7.3
668,Action,17900000.0,6951415.0,89.0,PG-13,5.1
669,Fantasy,9000000.0,24922237.0,106.0,R,7.1
670,Adventure,25000000.0,9873044.0,109.0,PG,6.5
671,Adventure,6500000.0,,126.0,R,6.7
672,Action,10000000.0,36230219.0,107.0,PG-13,6.3
673,Comedy,4500000.0,10609321.0,97.0,R,7.7
674,Action,30000000.0,50327960.0,131.0,PG,6.3
675,Comedy,8000000.0,59612888.0,98.0,PG,6.9
676,Drama,19000000.0,12918858.0,115.0,R,4.5
677,Horror,3000000.0,29999213.0,87.0,R,5.5
678,Comedy,,24689703.0,87.0,PG,6.3
679,Action,25000000.0,11603545.0,101.0,R,6.2
680,Adventure,6000000.0,40940662.0,91.0,PG,7.0
681,Biography,31000000.0,227514205.0,161.0,PG,7.2
682,Horror,3500000.0,5000000.0,101.0,Not Rated,7.1
683,Comedy,,11528900.0,100.0,PG-13,6.5
684,Adventure,17000000.0,49364621.0,95.0,PG-13,6.2
685,Adventure,22000000.0,60088980.0,102.0,PG,6.4
686,Comedy,3000000.0,19444631.0,93.0,R,6.2
687,Comedy,7600000.0,55600000.0,87.0,PG-13,5.8
688,Animation,44000000.0,21288692.0,80.0,PG,6.4
689,Horror,2200000.0,21930418.0,92.0,R,4.8
690,Action,9000000.0,7683620.0,111.0,R,7.2
691,Comedy,900000.0,2023414.0,104.0,Unrated,7.2
692,Comedy,20000000.0,45833132.0,102.0,PG,6.5
693,Action,10000000.0,25754284.0,109.0,PG-13,6.9
694,Action,,3099497.0,96.0,PG-13,6.6
695,Comedy,4500000.0,27398584.0,104.0,PG-13,6.0
696,Comedy,,6326051.0,90.0,PG,6.0
697,Drama,,12993175.0,107.0,R,6.6
698,Drama,15000000.0,40491165.0,108.0,R,6.5
699,Action,40000000.0,12303411.0,108.0,PG-13,6.9
700,Action,,9369329.0,112.0,R,6.1
701,Adventure,,19875740.0,107.0,R,5.5
702,Action,25000000.0,96773200.0,106.0,PG,6.1
703,Comedy,3200000.0,10000000.0,94.0,PG-13,5.5
704,Comedy,,331816.0,82.0,R,5.3
705,Action,,113164.0,100.0,PG-13,7.6
706,Action,8000000.0,7562164.0,115.0,R,6.5
707,Comedy,4500000.0,18135531.0,95.0,PG-13,7.0
708,Drama,20000000.0,42160849.0,136.0,PG-13,6.7
709,Comedy,,8692426.0,97.0,R,6.5
710,Horror,7000000.0,12361866.0,95.0,R,6.4
711,Drama,,17009654.0,120.0,R,7.4
712,Comedy,,2455535.0,97.0,R,6.9
713,Adventure,18000000.0,19739575.0,109.0,PG-13,6.8
714,Drama,2400000.0,16785.0,92.0,PG-13,6.5
715,Comedy,9000000.0,20518905.0,92.0,R,4.8
716,Action,24000000.0,18707466.0,134.0,R,6.9
717,Comedy,,26657534.0,130.0,R,6.7
718,Drama,1000000.0,2123135.0,91.0,R,6.8
719,Comedy,,444213.0,114.0,Not Rated,8.0
720,Horror,750000.0,,97.0,R,4.3
721,Comedy,,8622757.0,90.0,R,6.6
722,Action,,4662137.0,85.0,PG,5.7
723,Family,,7840873.0,99.0,PG,6.3
724,Biography,5000000.0,569996.0,120.0,R,8.0
725,Drama,27000000.0,14202899.0,113.0,PG-13,6.2
726,Comedy,7000000.0,13086298.0,94.0,PG-13,6.3
727,Comedy,13000000.0,30867525.0,107.0,PG-13,7.0
728,Comedy,,6070794.0,104.0,R,6.9
729,Drama,,1420355.0,113.0,PG-13,6.5
730,Adventure,,9708373.0,101.0,PG,7.0
731,Comedy,,19632.0,111.0,R,6.5
732,Comedy,7000000.0,91666.0,91.0,PG,6.7
733,Action,,10806919.0,101.0,PG-13,6.2
734,Action,9000000.0,16116878.0,92.0,R,5.9
735,Action,12500000.0,15057465.0,100.0,PG-13,5.2
736,Action,1000000.0,10499694.0,95.0,R,5.5
737,Action,,24468550.0,114.0,R,6.9
738,Action,,393825.0,112.0,R,5.7
739,Biography,12000000.0,17130087.0,131.0,R,6.8
740,Comedy,3000000.0,7196872.0,93.0,PG,5.0
741,Drama,1250000.0,2492088.0,91.0,R,7.0
742,Comedy,,3852271.0,90.0,PG-13,6.3
743,Comedy,15000000.0,10631333.0,82.0,PG,7.7
744,Comedy,16000000.0,8645411.0,92.0,PG,5.7
745,Drama,,8349284.0,101.0,Unrated,7.6
746,Action,,4122748.0,94.0,PG,6.0
747,Comedy,,,88.0,PG-13,6.1
748,Comedy,,3333306.0,94.0,R,5.3
749,Crime,,199108.0,110.0,R,6.1
750,Comedy,,14100000.0,91.0,R,4.7
751,Action,10000000.0,17536256.0,107.0,R,5.5
752,Adventure,28000000.0,358574.0,126.0,PG,5.3
753,Comedy,,10179000.0,91.0,R,7.0
754,Thriller,,390659.0,104.0,R,6.6
755,Comedy,,10627754.0,90.0,PG-13,5.7
756,Horror,,2278264.0,91.0,R,5.3
757,Drama,,836156.0,106.0,R,6.1
758,Adventure,,14972297.0,95.0,PG,5.1
759,Action,7000000.0,20345361.0,101.0,R,6.1
760,Comedy,3000000.0,5101.0,83.0,PG-13,5.7
761,Action,,5730596.0,90.0,R,4.4
762,Biography,,9085049.0,115.0,PG-13,7.1
763,Comedy,,1878561.0,105.0,PG-13,4.5
764,Action,,5622787.0,93.0,R,4.8
765,Adventure,50000000.0,23717291.0,107.0,PG,6.3
766,Crime,,8630068.0,102.0,R,6.2
767,Drama,10000000.0,25627836.0,98.0,PG-13,6.6
768,Comedy,,6090497.0,88.0,PG,6.5
769,Animation,,849915.0,86.0,G,7.4
770,Action,22000000.0,8489518.0,109.0,R,5.7
771,Fantasy,13000000.0,3558669.0,118.0,PG-13,5.3
772,Comedy,,441137.0,90.0,PG-13,4.5
773,Action,2000000.0,4116395.0,87.0,PG,6.2
774,Drama,10000000.0,6148000.0,121.0,R,6.0
775,Adventure,22000000.0,5111099.0,114.0,PG-13,5.3
776,Drama,,7491903.0,108.0,PG,7.5
777,Action,2410000.0,10755447.0,100.0,R,5.3
778,Action,5000000.0,981817.0,91.0,R,5.7
779,Crime,7000000.0,4349446.0,103.0,R,6.1
780,Comedy,,3594997.0,102.0,PG-13,6.0
781,Drama,,69832.0,112.0,Not Rated,7.8
782,Comedy,3000000.0,11052713.0,97.0,R,6.5
783,Animation,2000000.0,7660857.0,100.0,G,7.3
784,Drama,,1918117.0,99.0,R,6.1
785,Comedy,,5349607.0,107.0,R,6.2
786,Drama,,35336.0,119.0,Not Rated,7.7
787,Drama,,34751.0,136.0,R,7.8
788,Adventure,,1304192.0,96.0,PG,5.5
789,Animation,15000000.0,3360800.0,100.0,PG,6.5
790,Comedy,,2564278.0,98.0,PG,5.4
791,Action,,1057064.0,88.0,R,4.5
792,Animation,2000000.0,22934622.0,77.0,G,5.7
793,Drama,,385687.0,104.0,PG,6.4
794,Action,,220038.0,98.0,R,5.6
795,Drama,8000000.0,8402424.0,111.0,R,6.5
796,Biography,,2174622.0,96.0,R,6.7
797,Adventure,,1256862.0,115.0,PG-13,6.1
798,Family,,13677222.0,89.0,G,6.5
799,Comedy,,,88.0,R,5.8
800,Comedy,7000000.0,29815.0,109.0,R,5.4
801,Drama,,421201.0,90.0,R,6.2
802,Drama,7000000.0,618847.0,96.0,R,4.1
803,Crime,,147070.0,93.0,R,6.1
804,Comedy,,3393807.0,90.0,PG-13,5.4
805,Drama,,305102.0,114.0,PG,7.0
806,Biography,,1215923.0,94.0,PG,6.8
807,Thriller,,750000.0,96.0,PG,6.5
808,Comedy,,2685453.0,98.0,PG-13,4.6
809,Drama,,1299985.0,102.0,R,6.8
810,Comedy,,12531831.0,99.0,R,5.9
811,Animation,,4889971.0,85.0,G,6.9
812,Action,5000000.0,,98.0,R,6.0
813,Comedy,,2052466.0,106.0,PG-13,6.6
814,Action,,,97.0,R,5.1
815,Drama,2000000.0,2864844.0,92.0,PG,4.1
816,Drama,,,112.0,R,7.6
817,Action,,1381091.0,87.0,R,5.2
818,Comedy,,,112.0,R,6.9
819,Action,,561548.0,95.0,PG,5.9
820,Biography,,2357.0,144.0,R,7.5
821,Action,,,90.0,PG-13,5.0
822,Biography,,2507995.0,112.0,PG-13,6.7
823,Comedy,,372438.0,80.0,PG,4.2
824,Comedy,,345280.0,87.0,PG-13,4.7
825,Drama,,,88.0,R,6.1
826,Comedy,,2156772.0,97.0,PG,6.9
827,Comedy,,,104.0,PG,6.4
828,Comedy,,,83.0,R,5.3
829,Action,,,90.0,R,4.8
830,Comedy,,,97.0,PG-13,5.1
831,Comedy,,542420.0,119.0,R,6.6
832,Drama,,,95.0,PG-13,6.8
833,Comedy,,202428.0,84.0,PG-13,6.3
834,Animation,,6565359.0,72.0,G,6.9
835,Adventure,,,101.0,PG,6.6
836,Drama,,,130.0,Not Rated,6.5
837,Comedy,,,90.0,PG,6.6
838,Thriller,,,98.0,R,4.6
839,Drama,,,110.0,,6.9
840,Comedy,,,91.0,PG-13,6.4
841,Drama,,,91.0,PG,5.4
842,Drama,,,88.0,,5.6
843,Action,15000000.0,357288178.0,110.0,PG,6.9
844,Action,18500000.0,131060248.0,137.0,R,8.3
845,Adventure,8000000.0,52287414.0,89.0,R,8.1
846,Comedy,6000000.0,70720215.0,103.0,PG-13,7.8
847,Action,8800000.0,328203506.0,97.0,PG-13,6.6
848,Adventure,25000000.0,13915874.0,101.0,PG,7.4
849,Action,16000000.0,5900712.0,116.0,R,7.1
850,Action,25000000.0,11100577.0,99.0,PG-13,7.3
851,Comedy,9000000.0,40479480.0,97.0,PG-13,6.8
852,Drama,6000000.0,138545632.0,120.0,R,8.1
853,Drama,6000000.0,8618766.0,120.0,R,7.7
854,Crime,15000000.0,8621783.0,120.0,R,7.2
855,Action,37000000.0,37962774.0,110.0,PG,4.7
856,Drama,15000000.0,60629159.0,96.0,R,7.6
857,Comedy,25000000.0,38983045.0,94.0,PG-13,7.0
858,Adventure,25000000.0,14302779.0,117.0,PG,6.6
859,Action,,115103979.0,113.0,PG,6.1
860,Crime,1900000.0,4600000.0,99.0,R,7.0
861,Drama,17000000.0,6735922.0,117.0,R,6.0
862,Action,25000000.0,79817937.0,94.0,PG-13,6.0
863,Action,25000000.0,109713132.0,119.0,PG,7.3
864,Comedy,15000000.0,40697761.0,98.0,PG,6.7
865,Action,12000000.0,17768900.0,125.0,R,5.6
866,Crime,,7153487.0,130.0,R,7.7
867,Action,2700000.0,3500000.0,93.0,PG-13,6.0
868,Drama,13800000.0,52293982.0,119.0,R,7.0
869,Drama,6000000.0,28607524.0,114.0,PG,7.5
870,Drama,15000000.0,42724017.0,130.0,R,6.9
871,Adventure,9000000.0,18564613.0,90.0,PG,6.9
872,Action,25000000.0,49042224.0,87.0,R,5.8
873,Comedy,18000000.0,41488348.0,103.0,PG-13,6.4
874,Adventure,24500000.0,17502499.0,125.0,PG,7.4
875,Drama,,1777378.0,93.0,Unrated,6.6
876,Drama,,15448384.0,110.0,R,6.2
877,Comedy,25000000.0,39246734.0,104.0,PG,6.5
878,Action,10000000.0,7433663.0,98.0,R,5.5
879,Comedy,6000000.0,8200000.0,100.0,PG-13,6.9
880,Horror,3000000.0,19472057.0,86.0,R,6.0
881,Comedy,10000000.0,54999651.0,91.0,PG,6.4
882,Comedy,11000000.0,91258000.0,96.0,PG-13,6.6
883,Drama,,2016851.0,185.0,Unrated,7.4
884,Comedy,8500000.0,38702310.0,113.0,R,6.2
885,Comedy,2000000.0,13167232.0,86.0,PG-13,6.1
886,Comedy,4700000.0,8025872.0,101.0,Unrated,5.6
887,Action,,24159872.0,117.0,PG-13,5.5
888,Comedy,,13431806.0,93.0,PG,6.4
889,Horror,4500000.0,1261000.0,85.0,R,6.7
890,Biography,4000000.0,2850707.0,112.0,R,7.0
891,Biography,111000.0,609939.0,83.0,Unrated,7.0
892,Crime,,5794184.0,104.0,R,7.3
893,Comedy,,43579163.0,83.0,PG,5.4
894,Comedy,5000000.0,591366.0,88.0,R,6.8
895,Drama,,167292.0,149.0,PG,8.1
896,Action,6000000.0,5844868.0,97.0,R,7.2
897,Drama,,2015882.0,91.0,PG,6.9
898,Animation,,84542002.0,80.0,G,6.9
899,Adventure,18000000.0,9697739.0,107.0,PG,5.7
900,Action,8500000.0,16209459.0,106.0,R,5.6
901,Comedy,6400000.0,40084041.0,107.0,PG-13,7.9
902,Animation,14000000.0,38625550.0,74.0,G,7.2
903,Comedy,13000000.0,71624879.0,93.0,R,6.9
904,Animation,6000000.0,5860601.0,84.0,PG,7.3
905,Comedy,,26285544.0,106.0,R,6.1
906,Comedy,1100000.0,5450815.0,82.0,PG-13,4.5
907,Crime,6500000.0,2347000.0,111.0,R,7.0
908,Drama,,7177431.0,114.0,PG,6.5
909,Comedy,7000000.0,8362969.0,114.0,R,6.9
910,Comedy,20000000.0,25314189.0,108.0,R,6.1
911,Drama,,5839031.0,99.0,R,7.1
912,Adventure,15000000.0,1953732.0,98.0,R,5.4
913,Comedy,175000.0,7137502.0,84.0,R,6.8
914,Action,,38500726.0,107.0,R,6.5
915,Action,18000000.0,1305114.0,115.0,R,5.8
916,Comedy,,27820000.0,104.0,PG-13,5.3
917,Comedy,1100000.0,1504286.0,107.0,R,7.7
918,Horror,19000000.0,40996665.0,91.0,PG-13,5.7
919,Crime,,58731.0,105.0,Unrated,7.3
920,Horror,,14481606.0,93.0,R,5.4
921,Action,13000000.0,3751699.0,99.0,PG,4.6
922,Adventure,,13299749.0,76.0,G,7.0
923,Biography,,5478.0,93.0,,6.6
924,Drama,10500000.0,31853080.0,119.0,R,7.2
925,Horror,12000000.0,4884663.0,100.0,PG,5.6
926,Drama,,286126.0,110.0,NC-17,7.0
927,Comedy,14000000.0,62134225.0,103.0,R,6.2
928,Horror,5000000.0,12947763.0,89.0,R,6.2
929,Comedy,8500000.0,17685307.0,102.0,R,6.5
930,Action,40000000.0,1641825.0,121.0,PG-13,6.1
931,Crime,14000000.0,12303904.0,106.0,R,5.7
932,Biography,8500000.0,277646.0,136.0,PG-13,7.1
933,Comedy,15000000.0,12308521.0,96.0,PG-13,5.1
934,Drama,,3940542.0,113.0,PG,8.0
935,Drama,,916172.0,87.0,R,5.7
936,Action,12000000.0,15945534.0,88.0,PG-13,5.7
937,Action,10000000.0,20603715.0,109.0,R,6.7
938,Action,10000000.0,4711220.0,105.0,PG-13,3.9
939,Adventure,,,117.0,R,5.8
940,Comedy,13000000.0,8475466.0,100.0,R,5.7
941,Action,25000000.0,1579260.0,94.0,PG-13,4.8
942,Sci-Fi,18000000.0,3900000.0,117.0,PG-13,6.2
943,Comedy,,6797218.0,98.0,R,5.8
944,Comedy,,,92.0,PG,5.2
945,Comedy,,29844101.0,105.0,R,5.9
946,Drama,,4636169.0,103.0,PG-13,6.5
947,Comedy,18000000.0,36611610.0,111.0,PG-13,6.3
948,Comedy,,2545459.0,89.0,PG,7.2
949,Animation,,5274.0,84.0,Not Rated,7.7
950,Action,6000000.0,9947631.0,100.0,R,6.0
951,Drama,,8988731.0,91.0,R,5.6
952,Comedy,,4940939.0,120.0,PG,8.0
953,Crime,,2510433.0,94.0,R,5.4
954,Action,8700000.0,4865912.0,109.0,R,6.2
955,Comedy,3300000.0,4941117.0,93.0,R,5.9
956,Comedy,,32324557.0,118.0,PG,5.9
957,Comedy,,320256.0,85.0,R,5.7
958,Crime,,7634909.0,105.0,PG,5.7
959,Crime,,5186646.0,110.0,R,6.4
960,Action,,6637565.0,100.0,R,5.5
961,Drama,,13418091.0,89.0,R,6.3
962,Drama,,2556361.0,101.0,R,4.7
963,Comedy,13000000.0,8033397.0,82.0,PG,5.7
964,Drama,,63137.0,99.0,R,7.7
965,Comedy,10000000.0,21458229.0,104.0,PG,6.2
966,Action,,4601256.0,96.0,PG,4.9
967,Comedy,12000000.0,7817314.0,104.0,PG-13,6.0
968,Action,8000000.0,11949484.0,105.0,PG,5.1
969,Comedy,,604849.0,84.0,PG-13,5.8
970,Horror,2000000.0,7369373.0,98.0,R,5.7
971,Comedy,,1476356.0,96.0,PG,6.6
972,Comedy,40000000.0,93151591.0,116.0,PG,6.0
973,Horror,,1720450.0,103.0,R,5.9
974,Biography,14000000.0,18034150.0,97.0,R,6.4
975,Action,,7555000.0,106.0,R,6.0
976,Drama,,4845724.0,102.0,PG-13,4.8
977,Crime,15000000.0,25147055.0,103.0,R,6.0
978,Comedy,20000000.0,22905522.0,105.0,PG-13,6.4
979,Comedy,,10090429.0,100.0,PG-13,5.0
980,Comedy,,,85.0,PG-13,7.1
981,Comedy,,2147228.0,96.0,R,3.5
982,Drama,,546904.0,114.0,X,5.8
983,Drama,,930211.0,108.0,PG-13,5.6
984,Comedy,,2750741.0,93.0,R,4.7
985,Action,4000000.0,4679650.0,104.0,R,5.8
986,Action,17000000.0,2793214.0,101.0,R,5.6
987,Comedy,,14205021.0,106.0,PG,5.8
988,Comedy,,,91.0,R,5.1
989,Action,,5099316.0,93.0,R,5.4
990,Crime,,5715174.0,109.0,R,5.7
991,Adventure,17000000.0,2315683.0,97.0,PG-13,3.2
992,Drama,16000000.0,3800000.0,111.0,R,5.7
993,Action,,6029824.0,90.0,PG,4.7
994,Action,,140980.0,102.0,R,5.2
995,Comedy,,4781448.0,97.0,R,5.6
996,Adventure,,,108.0,PG,5.7
997,Drama,,1131399.0,90.0,R,5.4
998,Drama,,278623.0,98.0,PG-13,5.9
999,Comedy,,1915792.0,101.0,R,7.2
1000,Comedy,,78068.0,88.0,R,3.2
1001,Biography,,275000.0,100.0,R,5.3
1002,Comedy,18000000.0,11957943.0,108.0,PG-13,6.8
1003,Comedy,,,89.0,PG-13,5.4
1004,Comedy,,277405.0,86.0,PG-13,5.6
1005,Comedy,,837623.0,125.0,PG-13,7.3
1006,Drama,,3272593.0,133.0,R,7.4
1007,Drama,10000000.0,4743287.0,88.0,PG-13,5.9
1008,Drama,,,90.0,Not Rated,7.2
1009,Comedy,,,88.0,R,5.9
1010,Adventure,25000000.0,4007250.0,127.0,R,5.6
1011,Animation,,5958456.0,86.0,G,6.0
1012,Comedy,,2669366.0,102.0,PG-13,4.2
1013,Drama,,441863.0,96.0,PG-13,7.6
1014,Action,,1943751.0,105.0,PG,5.2
1015,Action,,3136701.0,97.0,R,5.2
1016,Action,10000000.0,6947787.0,83.0,R,4.4
1017,Comedy,,4079895.0,102.0,PG-13,6.0
1018,Action,18000000.0,2295500.0,105.0,PG,4.6
1019,Comedy,,925952.0,84.0,,7.0
1020,Crime,,502237.0,104.0,R,4.9
1021,Action,,2390525.0,95.0,R,5.6
1022,Thriller,,1500000.0,100.0,PG,6.2
1023,Animation,,8540346.0,76.0,G,5.5
1024,Action,,601451.0,87.0,R,4.8
1025,Action,3401376.0,3388020.0,95.0,R,4.1
1026,Drama,,416393.0,105.0,PG,6.6
1027,Comedy,,1254040.0,101.0,R,5.7
1028,Drama,600000.0,,105.0,R,7.7
1029,Family,,781727.0,89.0,G,7.2
1030,Drama,,,98.0,PG,6.7
1031,Drama,,6408791.0,110.0,PG-13,5.9
1032,Biography,,583800.0,90.0,R,6.0
1033,Action,,2497233.0,90.0,R,5.0
1034,Action,1500000.0,,86.0,R,5.0
1035,Drama,,8736.0,107.0,R,6.8
1036,Action,,2995527.0,90.0,R,5.3
1037,Drama,2000000.0,1301121.0,111.0,PG,5.8
1038,Drama,,512403.0,144.0,PG,7.2
1039,Comedy,,563358.0,107.0,PG-13,5.5
1040,Drama,,,90.0,R,3.7
1041,Action,,,90.0,R,4.0
1042,Drama,,,102.0,PG,5.9
1043,Adventure,16000000.0,30902642.0,98.0,PG,8.1
1044,Comedy,,32388898.0,97.0,R,7.3
1045,Drama,30000000.0,46357676.0,116.0,R,8.3
1046,Action,15000000.0,98268458.0,107.0,R,7.8
1047,Action,13000000.0,53424681.0,102.0,R,7.5
1048,Drama,6000000.0,214577242.0,100.0,PG-13,7.0
1049,Adventure,7000000.0,34368475.0,102.0,PG-13,6.9
1050,Crime,25000000.0,76270454.0,119.0,R,7.9
1051,Adventure,22700000.0,38119483.0,96.0,PG,7.1
1052,Comedy,6000000.0,29180280.0,94.0,PG-13,7.3
1053,Action,15000000.0,120207127.0,109.0,R,7.6
1054,Action,5000000.0,3369307.0,94.0,R,7.0
1055,Comedy,6000000.0,42721196.0,90.0,PG,5.9
1056,Action,22000000.0,17336370.0,106.0,PG,5.4
1057,Drama,14000000.0,320145693.0,119.0,R,6.9
1058,Horror,,14575193.0,94.0,R,7.0
1059,Action,35000000.0,22238696.0,153.0,PG,7.7
1060,Action,15000000.0,35509515.0,114.0,R,7.1
1061,Comedy,22000000.0,63766510.0,118.0,R,6.6
